data_source,session,评分数量,平均分,最小,最大
/Volumes/LENOVO_USB_HDD/MS/data,20251225164255_xcj_06_xcj/20251225164255_xcj_06_xcj/xcj/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251225181822_sjl_01_sjl/20251225181822_sjl_01_sjl/sjl/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251225182746_sjl_02_sjl/20251225182746_sjl_02_sjl/sjl/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251225183707_sjl_03_sjl/20251225183707_sjl_03_sjl/sjl/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251225184336_sjl_04_sjl/20251225184336_sjl_04_sjl/sjl/evt.bdf,10,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251225185037_sjl_05_sjl/20251225185037_sjl_05_sjl/sjl/evt.bdf,12,0.08333333333333333,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20251225185803_sjl_06_sjl/20251225185803_sjl_06_sjl/sjl/evt.bdf,10,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226092615_xcy_01_xcy/20251226092615_xcy_01_xcy/xcy/evt.bdf,10,0.3,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20251226093617_xcy_02_xcy/20251226093617_xcy_02_xcy/xcy/evt.bdf,12,1.6666666666666667,1,2
/Volumes/LENOVO_USB_HDD/MS/data,20251226094307_xcy_03_xcy/20251226094307_xcy_03_xcy/xcy/evt.bdf,10,2.8,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20251226094945_xcy_04_xcy/20251226094945_xcy_04_xcy/xcy/evt.bdf,12,2.5,2,3
/Volumes/LENOVO_USB_HDD/MS/data,20251226095635_xcy_05_xcy/20251226095635_xcy_05_xcy/xcy/evt.bdf,11,2.6363636363636362,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20251226100343_xcy_06_xcy/20251226100343_xcy_06_xcy/xcy/evt.bdf,12,2.5,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20251226105332_lzx_01_lzx/20251226105332_lzx_01_lzx/lzx/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226110436_lzx_02_lzx/20251226110436_lzx_02_lzx/lzx/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226111053_lzx_03_lzx/20251226111053_lzx_03_lzx/lzx/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226111822_lzx_04_lzx/20251226111822_lzx_04_lzx/lzx/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226112601_lzx_05_lzx/20251226112601_lzx_05_lzx/lzx/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20251226113338_lzx_06_lzx/20251226113338_lzx_06_lzx/lzx/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260104094112_yjy_yjy/20260104094112_yjy_yjy/yjy/evt.bdf,12,0.25,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104095303_yjy_02_yjy/20260104095303_yjy_02_yjy/yjy/evt.bdf,12,0.4166666666666667,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104100018_yjy_03_yjy/20260104100018_yjy_03_yjy/yjy/evt.bdf,11,0.09090909090909091,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104100803_yjy_04_yjy/20260104100803_yjy_04_yjy/yjy/evt.bdf,12,0.5833333333333334,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104101506_yjy_05_yjy/20260104101506_yjy_05_yjy/yjy/evt.bdf,12,0.5833333333333334,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260104102219_yjy_06_yjy/20260104102219_yjy_06_yjy/yjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260104115929_ly_01_ly/20260104115929_ly_01_ly/ly/evt.bdf,9,2.3333333333333335,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20260104120658_ly_02_ly/20260104120658_ly_02_ly/ly/evt.bdf,12,2.9166666666666665,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260104121403_ly_03_ly/20260104121403_ly_03_ly/ly/evt.bdf,10,3.1,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260104122211_ly_04_ly/20260104122211_ly_04_ly/ly/evt.bdf,11,3.1818181818181817,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260104122921_ly_05_ly/20260104122921_ly_05_ly/ly/evt.bdf,11,3.909090909090909,3,5
/Volumes/LENOVO_USB_HDD/MS/data,20260104123624_ly_06_ly/20260104123624_ly_06_ly/ly/evt.bdf,12,3.5833333333333335,2,5
/Volumes/LENOVO_USB_HDD/MS/data,20260104144743_hkh_01_hkh/20260104144743_hkh_01_hkh/hkh/evt.bdf,12,0.25,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104145505_hkh_02_hkh/20260104145505_hkh_02_hkh/hkh/evt.bdf,12,0.25,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104150227_hkh_03_hkh/20260104150227_hkh_03_hkh/hkh/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104150955_hkh_04_hkh/20260104150955_hkh_04_hkh/hkh/evt.bdf,11,0.45454545454545453,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104151708_hkh_05_hkh/20260104151708_hkh_05_hkh/hkh/evt.bdf,11,0.2727272727272727,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104152452_hkh_06_hkh/20260104152452_hkh_06_hkh/hkh/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260104182234_yp_01_yp/20260104182234_wp_01_yp/yp/evt.bdf,12,0.08333333333333333,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104182940_yp_02_yp/20260104182940_yp_02_yp/yp/evt.bdf,11,1.2727272727272727,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260104183615_yp_03_yp/20260104183615_yp_03_yp/yp/evt.bdf,12,0.5833333333333334,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260104184325_yp_04_yp/20260104184325_yp_04_yp/yp/evt.bdf,12,0.25,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104185213_yp_05_yp/20260104185213_yp_05_yp/yp/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260104190011_yp_06_yp/20260104190011_yp_06_yp/yp/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260105111507_cy_01_cy_/20260105111507_cy_01_cy_/cy_/evt.bdf,11,2.909090909090909,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260105112152_cy_023_cy_/20260105112152_cy_023_cy_/cy_/evt.bdf,12,3.25,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260105130443_dyy_01_dyy/20260105130443_dyy_01_dyy/dyy/evt.bdf,12,2.75,0,5
/Volumes/LENOVO_USB_HDD/MS/data,20260105131137_dyy_02_dyy/20260105131137_dyy_02_dyy/dyy/evt.bdf,12,5.583333333333333,4,7
/Volumes/LENOVO_USB_HDD/MS/data,20260105131919_dyy_03_dyy/20260105131919_dyy_03_dyy/dyy/evt.bdf,12,5.083333333333333,4,6
/Volumes/LENOVO_USB_HDD/MS/data,20260105132643_dyy_04_dyy/20260105132643_dyy_04_dyy/dyy/evt.bdf,12,6.083333333333333,5,7
/Volumes/LENOVO_USB_HDD/MS/data,20260105133442_dyy_05_dyy/20260105133442_dyy_05_dyy/dyy/evt.bdf,12,5.25,4,6
/Volumes/LENOVO_USB_HDD/MS/data,20260105144622_cjy_01_cjy/20260105144622_cjy_01_cjy/cjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105145331_cjy_02_cjy/20260105145331_cjy_02_cjy/cjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105150042_cjy_03_cjy/20260105150042_cjy_03_cjy/cjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105150728_cjy_04_cjy/20260105150728_cjy_04_cjy/cjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105151440_cjy_05_cjy/20260105151440_cjy_05_cjy/cjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105162327_chx_01_chx/20260105162327_chx_01_chx/chx/evt.bdf,10,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105163018_chx_02_chx/20260105163018_chx_02_chx/chx/evt.bdf,10,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105163738_chx_03_chx/20260105163738_chx_03_chx/chx/evt.bdf,10,0.4,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260105164446_chx_04_chx/20260105164446_chx_04_chx/chx/evt.bdf,7,0.8571428571428571,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260105165220_chx_05_chx/20260105165220_chx_05_chx/chx/evt.bdf,10,2.5,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20260105165934_chx_06_chx/20260105165934_chx_06_chx/chx/evt.bdf,11,4.636363636363637,4,5
/Volumes/LENOVO_USB_HDD/MS/data,20260105182622_yyh_02_yyh/20260105182622_yyh_02_yyh/yyh/evt.bdf,12,2.4166666666666665,2,3
/Volumes/LENOVO_USB_HDD/MS/data,20260105183403_yyh_03_yyh/20260105183403_yyh_03_yyh/yyh/evt.bdf,12,2.0,1,3
/Volumes/LENOVO_USB_HDD/MS/data,20260105184058_yyh_04_yyh/20260105184058_yyh_04_yyh/yyh/evt.bdf,12,3.4166666666666665,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260105184819_yyh_05_yyh/20260105184819_yyh_05_yyh/yyh/evt.bdf,11,4.2727272727272725,3,5
/Volumes/LENOVO_USB_HDD/MS/data,20260105200548_cn_01_cn/20260105200548_cn_01_cn/cn/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105201259_cn_02_cn/20260105201259_cn_02_cn/cn/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105202018_cn_03_cn/20260105202018_cn_03_cn/cn/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260105202715_cn_04_cn/20260105202715_cn_04_cn/cn/evt.bdf,12,0.08333333333333333,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260105203431_cn_05_cn/20260105203431_cn_05_cn/cn/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260106150000_lyy_01_lyy/20260106150000_lyy_01_lyy/lyy/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260106150708_lyy_02_lyy/20260106150708_lyy_02_lyy/lyy/evt.bdf,12,1.0833333333333333,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260106151412_lyy_03_lyy/20260106151412_lyy_03_lyy/lyy/evt.bdf,12,1.0,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260106152118_lyy_04_lyy/20260106152118_lyy_04_lyy/lyy/evt.bdf,12,0.8333333333333334,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260106152817_lyy_05_lyy/20260106152817_lyy_05_lyy/lyy/evt.bdf,11,1.5454545454545454,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260106153530_lyy_06_lyy/20260106153530_lyy_06_lyy/lyy/evt.bdf,11,1.0909090909090908,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260106170400_qjy_01_qjy/20260106170400_qjy_01_qjy/qjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260106171115_qjy_02_qjy/20260106171115_qjy_02_qjy/qjy/evt.bdf,9,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260106171820_qjy_03_qjy/20260106171820_qjy_03_qjy/qjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260106172541_qjy_04_qjy/20260106172541_qjy_04_qjy/qjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260106173242_qjy_05_qjy/20260106173242_qjy_05_qjy/qjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260106174002_qjy_06_qjy/20260106174002_qjy_06_qjy/qjy/evt.bdf,12,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260108095728_zx_zx/20260108095728_zx_zx/zx/evt.bdf,12,2.0833333333333335,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108112341_lzx_01_lzx2/20260108112341_lzx_01_lzx2/lzx2/evt.bdf,12,0.25,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260108113049_lzx_02_lzx2/20260108113049_lzx_02_lzx2/lzx2/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260108113803_lzx2_03_lzx2/20260108113803_lzx2_03_lzx2/lzx2/evt.bdf,11,0.36363636363636365,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260108114505_lzx2_04_lzx2/20260108114505_lzx2_04_lzx2/lzx2/evt.bdf,12,0.25,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260108115211_lzx2_05_lzx2/20260108115211_lzx2_05_lzx2/lzx2/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260108115922_lzx2_06_lzx2/20260108115922_lzx2_06_lzx2/lzx2/evt.bdf,11,0.0,0,0
/Volumes/LENOVO_USB_HDD/MS/data,20260108141525_xb_01_xb/20260108141525_xb_01_xb/xb/evt.bdf,12,0.5,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260108142230_xb_02_xb/20260108142230_xb_02_xb/xb/evt.bdf,10,1.1,1,2
/Volumes/LENOVO_USB_HDD/MS/data,20260108142930_xb_03_xb/20260108142930_xb_03_xb/xb/evt.bdf,12,1.75,1,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108143625_xb_04_xb/20260108143625_xb_04_xb/xb/evt.bdf,12,2.25,2,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108144324_xb_05_xb/20260108144324_xb_05_xb/xb/evt.bdf,12,2.25,2,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108145019_xb_06_xb/20260108145019_xb_06_xb/xb/evt.bdf,12,2.0833333333333335,1,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108165340_hxk_01_hxk/20260108165340_hxk_01_hxk/hxk/evt.bdf,11,1.2727272727272727,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260108170047_hxk_02_hxk/20260108170047_hxk_02_hxk/hxk/evt.bdf,12,2.75,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108170745_hxk_03_hxk/20260108170745_hxk_03_hxk/hxk/evt.bdf,12,3.0,2,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108171448_hxk_04_hxk/20260108171448_hxk_04_hxk/hxk/evt.bdf,12,3.9166666666666665,2,5
/Volumes/LENOVO_USB_HDD/MS/data,20260108172145_hxk_05_hxk/20260108172145_hxk_05_hxk/hxk/evt.bdf,10,3.7,3,5
/Volumes/LENOVO_USB_HDD/MS/data,20260108185704_hls_01_hls/20260108185704_hls_01_hls/hls/evt.bdf,11,0.36363636363636365,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260108191840_hls_04_hls/20260108191840_hls_04_hls/hls/evt.bdf,12,1.8333333333333333,1,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108204152_hwp_01_hwp/20260108204152_hwp_01_hwp/hwp/evt.bdf,12,0.5833333333333334,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260108205154_hwp_02_hwp/20260108205154_hwp_02_hwp/hwp/evt.bdf,11,1.9090909090909092,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108205901_hwp_03_hwp/20260108205901_hwp_03_hwp/hwp/evt.bdf,11,1.6363636363636365,1,3
/Volumes/LENOVO_USB_HDD/MS/data,20260108210608_hwp_04_hwp/20260108210608_hwp_04_hwp/hwp/evt.bdf,10,2.3,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108211315_hwp_05_hwp/20260108211315_hwp_05_hwp/hwp/evt.bdf,11,2.5454545454545454,0,4
/Volumes/LENOVO_USB_HDD/MS/data,20260108212059_hwp_06_hwp/20260108212059_hwp_06_hwp/hwp/evt.bdf,12,2.1666666666666665,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260109103438_lcc_04_lcc/20260109103438_lcc_04_lcc/lcc/evt.bdf,12,3.1666666666666665,1,5
/Volumes/LENOVO_USB_HDD/MS/data,20260109120526_ly2_01_ly2/20260109120526_ly2_01_ly2/ly2/evt.bdf,10,2.4,0,6
/Volumes/LENOVO_USB_HDD/MS/data,20260109121224_ly2_02_ly2/20260109121224_ly2_02_ly2/ly2/evt.bdf,10,4.1,1,7
/Volumes/LENOVO_USB_HDD/MS/data,20260109121910_ly2_03_ly2/20260109121910_ly2_03_ly2/ly2/evt.bdf,11,2.4545454545454546,0,6
/Volumes/LENOVO_USB_HDD/MS/data,20260109122603_ly2_04_ly2/20260109122603_ly2_04_ly2/ly2/evt.bdf,10,1.0,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260109123252_ly2_05_ly2/20260109123252_ly2_05_ly2/ly2/evt.bdf,10,1.3,0,3
/Volumes/LENOVO_USB_HDD/MS/data,20260109142722_zrt_01_zrt/20260109142722_zrt_01_zrt/zrt/evt.bdf,12,0.9166666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109143605_zrt_02_zrt/20260109143605_zrt_02_zrt/zrt/evt.bdf,11,0.8181818181818182,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109144255_zrt_03_zrt/20260109144255_zrt_03_zrt/zrt/evt.bdf,12,0.8333333333333334,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109145008_zrt_04_zrt/20260109145008_zrt_04_zrt/zrt/evt.bdf,11,0.8181818181818182,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109145702_zrt_05_zrt/20260109145702_zrt_05_zrt/zrt/evt.bdf,12,1.0,1,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109150400_zrt_06_zrt/20260109150400_zrt_06_zrt/zrt/evt.bdf,12,1.0,1,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109160312_xzy_01_xzy/20260109160312_xzy_01_xzy/xzy/evt.bdf,12,0.16666666666666666,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109161005_xzy_02_xzy/20260109161005_xzy_02_xzy/xzy/evt.bdf,12,1.0,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260109162005_xzy_03_xzy/20260109162005_xzy_03_xzy/xzy/evt.bdf,7,2.7142857142857144,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20260109162407_xzy_04_xzy/20260109162407_xzy_04_xzy/xzy/evt.bdf,12,2.3333333333333335,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20260109163112_xzy_05_xzy/20260109163112_xzy_05_xzy/xzy/evt.bdf,12,2.6666666666666665,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20260109164017_xzy_06_xzy/20260109164017_xzy_06_xzy/xzy/evt.bdf,12,2.6666666666666665,1,4
/Volumes/LENOVO_USB_HDD/MS/data,20260109181044_lmj_01_lmj/20260109181044_lmj_01_lmj/lmj/evt.bdf,11,0.36363636363636365,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109181836_lmj_02_lmj/20260109181836_lmj_02_lmj/lmj/evt.bdf,11,0.2727272727272727,0,1
/Volumes/LENOVO_USB_HDD/MS/data,20260109182733_lmj_03_lmj/20260109182733_lmj_03_lmj/lmj/evt.bdf,11,0.5454545454545454,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260109183404_lmj_04_lmj/20260109183404_lmj_04_lmj/lmj/evt.bdf,11,0.6363636363636364,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260109184109_lmj_05_lmj/20260109184109_lmj_05_lmj/lmj/evt.bdf,10,1.0,0,2
/Volumes/LENOVO_USB_HDD/MS/data,20260109184901_lmj_06_lmj/20260109184901_lmj_06_lmj/lmj/evt.bdf,11,1.3636363636363635,0,4
